code_insee,beneficiaire_trans_eco,moyenne_conso_agri_hab,moyenne_conso_indus_hab,moyenne_conso_tertiaire_hab,moyenne_conso_residentiel_hab,moyenne_conso_totale_hab,emissions_ges,nb_actes_france_renov,friche,ecoquartiers,part_residences_secondaires,beneficiaire_prog,climat,gridens7,superf_choro,departement,gare_tgv,part_trajets_voiture,med_disp,p_pop,CSP_maire,com_variation_encours_dette_ha_pct,part_inactifs,part_actifs,dependance_eco,abstention_municipales,taux_creation_ent,total_entreprises,part_licencies_sportifs,part_jeunes_sans_diplome
56014,0,0.10134945157164948,0.5661052512959247,0.37058817088860174,3.046474934848552,4.094376801557801,10891,54,1,0,9.2,0,Autre,6,34.77,56,0,87.1,20230,1545,42,-35.4,13.851132686084142,46.79611650485437,110,37.4,10.8,65,5.631067961165048,6.3
56015,0,0.23976924821631113,3.358637402028037,0.5961823334165444,2.858408691901085,7.060115859568586,12306,63,0,0,9,0,Autre,5,21.45,56,0,91.3,22470,2095,47,-47.1,12.362768496420047,46.682577565632464,107,41,19.6,97,20.90692124105012,11.3
56017,1,0.9026757792408286,5.98649561951128,0.7687936553563175,3.1170816121049842,10.79509140511106,23384,120,0,0,3.1,0,Autre,6,45.84,56,0,87.2,21810,2758,43,-46.4,15.881073241479331,45.431472081218274,111,60.2,20.3,138,19.651921682378536,14.6
56018,0,0.017772784119616376,0,1.9614097318725081,3.580561381496199,5.5713444096626725,5345,26,1,0,44.2,0,Mer,5,5.87,56,0,92.5,23970,1037,33,-69,19.961427193828353,40.98360655737705,103,52.2,20.4,54,19.18997107039537,37.7
56019,0,1.0827756018961021,0,0.07622716099627255,3.870976112823267,5.09864222347084,3865,37,0,0,11.3,0,Autre,7,12.03,56,0,87.3,20130,332,21,51.1,9.63855421686747,49.6987951807229,92,39.7,16.7,6,23.49397590361446,6.5
56020,1,0.025645628922756878,0.11853012455126453,0.28691111565428723,2.9611467238908546,3.3922335930191636,4578,58,0,0,10.1,0,Autre,6,8.45,56,0,91.8,22640,852,74,-40.5,14.319248826291082,48.82629107981221,101,43.8,29.7,37,35.093896713615024,3.5
56021,0,0.033050623271318,0.19792506573860377,0.15199086104476858,2.5990649984639074,3.004149341164167,4833,76,3,0,1.2,0,Autre,5,6.03,56,1,89.7,22110,1466,74,120.8,11.323328785811732,48.158253751705324,104,61.4,23.5,51,56.27557980900409,14.7
56022,0,0.14575220801882144,0,0.05877970834611707,3.089609271908206,3.294141188273145,9603,48,0,0,8.1,0,Autre,6,25.88,56,0,90.2,22100,1341,31,22.6,12.005965697240866,50.484712900820284,95,64.3,21.5,79,22.595078299776286,3.5
56023,1,0.04364030565084947,0.0677778467358968,0.49813912100590774,2.861832062868887,3.485018069444696,22343,405,2,0,4.2,0,Mer,5,40.86,56,0,88.1,23200,6792,43,-89.9,15.076560659599528,46.17196702002356,112,66.5,17.8,490,22.909305064782096,5.2
56024,0,0.7652588338617682,1.3781203994076676,1.874148777438413,3.3094481805159464,7.353241247311509,45378,122,1,0,6.7,1,Autre,7,51.65,56,0,81.7,21450,2291,74,-22.7,21.25709297250109,38.45482322130074,124,33.8,7.8,115,14.927979048450457,27.2
56025,0,0.5273045216462765,0,0.023550583850668137,3.619543354159602,4.170398459656546,5361,197,1,0,16.5,0,Autre,7,13.12,56,0,80,16450,194,77,226.8,13.402061855670103,39.69072164948454,133,15.9,14.3,7,11.855670103092782,0
56026,1,0.5850355727317165,0.2233140059003762,0.6232557149580384,3.7014578548806276,5.173843909174498,30357,314,2,0,12.1,0,Autre,6,69.09,56,0,78,20130,2289,34,-67,15.81476627348187,40.0611620795107,137,44.7,15.3,157,15.334207077326342,10.2
56027,0,0.59394363138235,0.2805733534613663,0.5729262017511969,3.6805315047359963,5.1497720569495185,8757,18,0,0,7.1,0,Autre,6,12.27,56,0,88,19540,542,72,-58.7,15.867158671586715,44.28044280442804,117,37.8,15.6,32,19.00369003690037,6.2
56028,0,1.2164469868295995,0.2717484641825453,0.7059169298678734,3.7079449563692233,5.917584874750537,28708,126,0,0,15.2,0,Autre,6,38.1,56,0,84.6,20190,1580,74,-20.3,14.620253164556962,42.848101265822784,124,56.1,17.5,80,27.72151898734177,6.5
56029,0,0.05507840080559525,0.0968131287985346,0.15212712615873297,2.7209430351149204,3.0331467567308974,5624,50,0,0,2.8,1,Autre,6,12.29,56,0,96.1,22330,1247,38,63.7,12.670408981555733,52.20529270248596,89,53.6,19.6,56,22.133119486768244,2.2
56030,0,0.0339749586544204,0.23461532337758254,0.7464786885726805,3.473547398430178,4.49581238737618,6639,46,0,0,40,0,Estuaire,6,14.33,56,0,88.9,22520,1089,75,5.6,14.416896235078053,43.52617079889807,125,35.6,26,50,21.57943067033976,9
56031,0,0.04123459994346071,0.17381112537740645,0.1457278700065001,3.332120693225147,3.699523562053697,16367,216,2,0,10.8,0,Autre,6,37.09,56,0,97.2,21430,3083,74,3.5,14.628608498216023,43.69120986052546,117,65,14.6,178,21.959130716834252,8
56032,0,0.18144667532111156,0.008925751189449818,0.28971297828826864,3.2798481903124452,3.775026048524589,16826,91,0,0,7.1,0,Autre,7,60.57,56,0,92.7,21390,1898,34,-39,13.962065331928345,47.78714436248683,103,36.9,17,88,20.54794520547945,7.8
56033,1,0.573195173350902,0.6827835223829292,1.2286850720310543,3.7190541476752914,6.2192080662375036,30435,314,1,0,10.1,0,Autre,7,72.87,56,0,83.4,20650,3062,72,5.3,14.304376224689747,42.6518615284128,122,43.8,9.1,176,15.41476159372959,15
56034,0,0.12904025964767168,0.23402041947536215,4.034530308209388,7.3224696060742565,11.762370431252567,23943,300,0,0,70.6,0,Mer,5,32.71,56,0,78.9,25420,4231,37,-37.7,12.55022453320728,35.901678090285984,180,53.9,10.5,673,29.75655873316001,3.7
56035,1,6.562639963564966,0.004087496500437445,0.2665858421577727,3.6143285459527017,10.455323429968944,20636,96,2,0,7.6,1,Autre,7,37.74,56,0,85.2,20760,1143,45,23,12.948381452318461,46.36920384951881,107,56.9,30,40,17.322834645669293,14.9
56036,0,0.3799035840829002,0.8778985419503526,2.806354215144865,2.982597248434528,7.076665371255923,38851,358,5,0,1.5,0,Mer,4,42.63,56,0,87.1,23140,7091,38,-39.2,16.894655196728248,42.335354674940064,117,55.6,12.2,588,23.057396700042307,13
56039,0,0.4610777449056237,0.0793330623313755,0.18810389804885727,3.559467849589513,4.308288433472657,10833,49,0,0,11.6,0,Autre,6,21.87,56,0,95.8,20450,984,75,-57.9,16.971544715447155,44.71544715447154,105,44.6,17.1,41,15.650406504065039,5.9
56040,0,0.12356235397942536,0.2922144414796707,0.36725227525786025,2.99205998764153,3.7938701564327424,13572,214,1,0,2,1,Autre,5,32.15,56,0,91.6,22370,3310,74,-6.8,16.012084592145015,45.105740181268885,113,53.4,20.1,144,30.181268882175228,6.6
56041,0,0.41629436146868687,2.978250792049253,1.6504254047767908,3.5753304283495813,8.642691068010068,32220,230,5,0,7.6,0,Autre,6,62.99,56,0,84.5,21200,2835,46,-39,14.638447971781304,42.504409171075835,123,27.3,15.1,146,17.77777777777778,12.4
56042,1,0.26975251622956836,0.03676392591907778,0.618476481058391,3.0348493708157482,3.973943607536574,13295,115,2,0,2.3,0,Autre,5,26.48,56,0,89.1,21560,2216,54,-1.3,14.259927797833935,46.75090252707581,113,57.2,15.5,103,19.223826714801444,3.3
56043,0,0.26201696235324606,0,0.6547020536831429,3.464099476846298,4.399558720294853,8905,57,0,0,22.4,0,Autre,6,15.76,56,0,80.2,19830,750,46,-26.6,13.866666666666665,45.06666666666666,116,21.5,13,69,13.733333333333334,0
56044,0,0,1.8479162680185315,0.25540807903553997,2.780996887188482,4.884321234242552,4848,76,0,0,10,0,Autre,6,10.87,56,0,91.4,21450,798,48,174.9,15.288220551378446,44.611528822055135,115,48.2,6.7,30,17.167919799498748,8.7
56045,0,0.11322506401324711,0,0.05668457961397437,3.4337753799349726,3.6036850235621944,6152,23,0,0,8.6,0,Autre,6,15.63,56,0,92.1,21150,674,77,-19.9,14.836795252225517,50.74183976261127,91,31.8,30.4,23,49.554896142433236,11.9
56046,0,0.09887815206010853,0.3100674120022439,1.462533799343863,4.418108801434947,6.316739652105274,13978,287,3,0,22,0,Mer,6,30.54,56,0,87.6,24570,3421,42,773.6,16.25255773165741,38.17597193802982,150,73,14.2,366,24.934229757380884,7.8
56047,0,2.0414587294486917,3.4227208096840442,1.2443481034149706,2.8908781160256836,9.602778437536264,28172,96,2,0,11,0,Autre,6,33.74,56,0,89.3,21210,1501,69,-77,16.25582944703531,41.83877415056629,123,53.2,7.1,70,19.187208527648234,23.8
56048,0,0.5768320575602454,0.06169162485206635,0.25937485735695964,3.680543694010343,4.629030599878371,7986,36,4,0,15.5,0,Autre,6,15.88,56,0,86.9,18910,721,22,10.4,18.8626907073509,37.447988904299585,149,27.8,8.9,45,25.104022191400833,15.5
56050,0,0.7953825149694438,0,0.5932729359705671,3.1058301124750884,4.514135874659969,9983,392,1,0,8.3,0,Autre,6,14.4,56,0,86.2,21400,876,71,-41.6,11.87214611872146,48.63013698630137,104,27.2,15.2,33,19.97716894977169,17.3
56051,0,0.9259900625631875,0.08758536585365853,0.12693660609703966,3.2227216340822853,4.363233668596171,8097,34,0,0,15.3,1,Autre,6,17.17,56,0,90,19970,656,38,-1.6,14.786585365853657,40.70121951219512,137,23.8,15.4,26,24.085365853658537,8.3
56052,0,0.019663514654255195,0.14619306908257534,1.1485520751198037,7.84897959014604,9.19391862753034,10001,52,1,0,73.5,0,Mer,6,10.16,56,0,69.6,25920,1908,31,-7.8,16.19496855345912,20.91194968553459,358,37.7,16.3,166,15.566037735849056,4.3
56053,1,0.37235278109555947,1.9843221911793254,0.6536393183596994,2.823034645718539,5.852585402189877,40536,220,1,0,3.1,0,Autre,5,64.05,56,0,90.5,21890,6387,74,-50,12.494128698919681,48.3951777047127,102,59.2,16.1,355,29.278221387192737,11.3
56054,0,0.0247655340146351,0.032613609803828034,1.2236540196353658,3.8899114301097844,5.1829250917151946,13634,244,2,0,46.6,0,Mer,6,30.64,56,0,87.1,22970,3958,74,8.5,15.841334007074279,40.85396664982314,133,54,19.9,317,20.3132895401718,8
56055,0,0,0.02951447918187765,1.0566295141981858,3.927970811747245,5.0831617839394,5496,166,3,0,41.9,0,Mer,3,1.74,56,0,76.1,23530,2053,74,140,16.853385289819776,31.27131027764247,197,45.6,9.4,160,36.678032148075985,2.5
56056,0,0.44394168641165144,2.348547376141907,0.19493562388513747,3.687683274309448,6.675107960748143,3971,265,1,0,19,0,Autre,6,4.98,56,0,85.7,19050,205,54,-72.8,15.609756097560975,36.58536585365854,158,21.5,16.7,6,3.902439024390244,33.3
56057,0,0.03324883467182042,2.6070262597628795,1.3886491071566442,3.5248467531200536,7.579173041979363,23965,95,4,0,8.9,0,Autre,6,34.03,56,0,85.2,20370,2800,74,-23.6,13.142857142857142,38.285714285714285,148,44.8,11,209,29.07142857142857,11.2
56058,0,0.04617055058617774,0.014933449813872759,4.229763008503521,3.2913788165244617,7.592461917671739,17109,130,1,0,14,0,Autre,6,28.9,56,0,92,22050,3367,33,-32.6,13.127413127413126,44.728244728244725,120,48.8,16.8,185,18.978318978318978,3.3
56060,0,0.10779154656343316,0.035982626901930694,1.1227243234930409,3.188207161844973,4.4592913674857435,6883,29,0,0,19.6,0,Autre,6,19.91,56,0,94,20600,948,34,-52.4,12.763713080168776,44.936708860759495,117,41.9,18.9,53,22.257383966244724,5.7
56061,0,0.045266214141343485,3.200381797316491,1.5031840948328803,3.4494866840332525,8.222801514913172,84308,326,5,0,7.4,0,Autre,6,37.97,56,0,88,21450,3974,23,27.2,14.016104680422748,43.25616507297433,127,65.5,14.5,276,18.319073980875693,16.3
56062,0,0,0.007066323274102102,0.6666910853985919,4.838209612423479,5.578660767340986,1833,88,1,0,52.1,0,Mer,4,1.88,56,0,63.6,21590,679,74,46.5,20.029455081001473,29.013254786450666,192,47.3,26.3,38,7.363770250368189,0
56063,0,0.008582506228335922,1.6326739869563325,0.19573505500947425,2.7217642803910436,4.585149489911569,4664,114,1,0,0.4,0,Autre,4,6.25,56,1,92.5,24180,2609,23,-52.3,15.753162131084707,48.44768110387122,99,67.1,18.6,113,32.962821004216174,10.4
56065,0,0.02849937962786659,0,0.16058418090967438,2.7374383684435477,2.9265219289810886,2494,24,1,0,0.7,0,Autre,6,2.83,56,0,90.3,22270,751,21,-61.5,15.978695073235686,46.870838881491345,101,47.2,36.4,11,56.857523302263644,7.5
56066,0,0.31114811064765363,10.137677752691175,1.261183961312288,3.579934485156862,15.32181867812242,42310,188,8,0,8.6,0,Autre,5,74.72,56,0,85.1,20190,3783,12,7.5,17.94871794871795,39.175257731958766,135,42.2,8.3,253,20.98863335976738,7.1
56068,0,0.3441994644447247,0,0.050942008060555585,3.3283095866984076,3.723451059203688,3720,29,0,0,14.4,0,Autre,6,7.9,56,0,96.6,21520,315,71,-69.5,11.11111111111111,46.34920634920635,122,44.3,25,12,15.873015873015872,16.7
56069,1,0.01944142228382914,0.23287463943413797,1.1773773254451418,5.757470935364744,7.229995238984487,8066,187,1,0,55,0,Mer,6,14.82,56,0,57.8,21470,2256,33,57.1,13.51950354609929,34.61879432624114,189,33.4,19.9,241,8.643617021276597,13.3
56070,0,0.48695341643778256,2.8379020040856253,0.20858395299971377,3.4448271947833318,6.987946277445785,24757,136,4,0,11,1,Autre,6,53.52,56,0,90.2,21220,2261,34,-55.3,15.34719150818222,42.636001769128704,124,35.7,25,104,16.497125165855817,22.1
56071,0,0.4738852261518031,0.4498377840845876,0.11022974409953472,3.75181198130938,4.801229032923278,12606,49,1,0,11.9,1,Autre,7,23.33,56,0,83.8,20180,796,46,-39.1,16.08040201005025,42.211055276381906,128,23.8,10,50,16.457286432160803,22.7
56072,0,0.750182073290038,0.11643515452114095,6.34310106949107,3.1479436657953532,10.357661963097602,146689,42,0,0,10.7,0,Autre,6,20.45,56,0,93.9,20650,511,72,-94.6,14.677103718199607,47.94520547945205,101,42.3,10.5,19,11.350293542074363,21.5
56073,0,0,2.910472376902548,2.545485281670969,3.5942219314762958,9.092559806545973,2422,34,0,0,16.9,0,Autre,5,1.17,56,0,59.9,19710,1059,74,49.2,17.280453257790366,27.762039660056658,208,45.6,15.3,111,23.79603399433428,36.7
56074,0,0.4413825458646246,1.246060527932066,4.272194716157157,3.0838742278102003,9.07734897927737,25046,101,0,0,7.3,0,Autre,6,28.71,56,0,90.4,21530,1848,38,-54.4,11.03896103896104,51.89393939393939,89,28.8,12.1,91,21.753246753246753,7.6
56075,0,0.217685468677537,3.2587861174691857,3.142433612550068,3.2644893033223648,9.911605724044833,50117,385,2,0,4.5,0,Autre,5,52.11,56,0,76,21910,6079,74,-13.8,13.867412403355814,46.93206119427538,104,73,11.9,386,19.953939792729066,4.5
56076,0,0.5774921983777812,0.05037893777962272,0.27213653459735176,3.3306588451265418,4.248125475737989,15540,141,4,0,13.6,0,Autre,7,47.01,56,0,86.7,20470,1314,46,31.6,15.37290715372907,41.856925418569254,126,57.5,14.7,68,14.383561643835616,11.7
56077,0,0.11793394023311977,0.20396806361112618,1.2471969615347425,3.2054447220048186,4.774543687383807,4527,13,1,0,11.4,0,Autre,6,9.75,56,0,86,21870,992,21,-55.4,15.120967741935484,45.36290322580645,127,42.3,17.2,58,18.14516129032258,6.1
56078,0,0.039895454874751886,1.5919418126821132,0.8501650775914781,3.257445478202374,5.750287035658292,35944,590,1,0,19.3,0,Mer,4,52.29,56,0,89.4,25610,11743,74,-8.1,14.84288512305203,44.38388827386528,115,54.6,15.9,750,28.834199097334583,9.6
56079,0,0.0907390982190847,0.8638466750909078,0.24405532442898972,3.2359100869515762,4.444771089564802,10066,58,0,0,14.8,1,Autre,6,21.83,56,0,94.4,21930,1364,12,-48,14.296187683284458,48.38709677419355,109,53.8,22.9,70,21.114369501466275,11.1
56080,0,1.4628495097410146,0.04392993625373631,0.7790933311298218,3.557177955886996,5.8563903679884906,17762,88,2,0,18.1,0,Autre,7,35.14,56,0,81.9,21210,1301,74,34,16.986933128362796,38.66256725595696,142,59.2,18.4,49,13.604919292851653,7.6
56081,1,0.3669967938268,10.985153775079109,0.24297650954633607,3.8037901691375255,15.434794240253654,41211,71,5,0,13.9,0,Autre,7,85.46,56,0,85.7,19820,2081,38,120.5,16.67467563671312,41.999038923594426,122,41.3,10,120,15.088899567515618,14.7
56082,0,0.06020926144231122,0,0.0922944028325659,3.0549145931796677,3.207418257454545,3164,33,1,0,14.3,1,Autre,6,7.87,56,0,92.3,20470,383,75,-33.1,12.793733681462141,45.16971279373368,113,25.2,10.5,19,15.404699738903393,15.4
56083,0,2.87286581502036e-4,0.37417764244706947,1.3717754793932517,2.4335074705076427,4.210974538991898,32902,875,12,0,1.7,0,Autre,3,18.57,56,1,85.9,21360,15873,75,12.1,15.441315441315442,44.04964404964405,112,63.1,14.9,883,21.3003213003213,10.4
56084,0,0,0.22215791502702412,0.28188589776499373,3.615173311087166,4.15105437611124,3068,35,0,0,20.1,0,Mer,5,4.89,56,0,92.2,25630,856,34,-36.2,13.785046728971961,50.8177570093458,94,41.1,19.1,94,22.7803738317757,0
56085,0,0,0.37891892553638784,2.5191616542921413,10.488154553159589,13.514151778756476,290,6,0,0,78.9,0,Mer,6,2.08,56,0,11.1,18920,97,74,263.2,19.587628865979383,40.20618556701031,145,11.7,8.3,12,2.0618556701030926,0
56086,0,0.22503599989113088,0.5873821548821548,1.5531821560641463,6.8677689730654,9.398922818771837,1294,24,0,0,62.6,0,Mer,6,2.91,56,0,0,20530,216,74,189.2,20.37037037037037,33.33333333333333,179,19.9,5.3,19,17.59259259259259,40.3
56087,0,0,0.06015783201246919,1.4289668876216224,9.477256612273678,11.00298203586538,2471,23,0,0,72.1,0,Mer,6,3.2,56,0,44.7,24550,627,74,82.3,13.078149920255184,32.695374800637964,197,36.6,6.5,92,14.035087719298245,14.3
56088,0,0,0,1.8225634121111571,9.426998834048554,11.363933556882985,1158,25,1,0,67.4,0,Mer,6,3.3,56,0,33.3,25790,257,74,-34.6,10.505836575875486,35.797665369649806,195,16.7,22.5,40,4.669260700389105,0
56089,0,0.27813313944293744,0.03131666889532877,0.17532885129011838,3.3056492379658,3.8330232426608934,18138,199,1,0,6.7,1,Autre,7,51.4,56,0,90.1,20770,2193,71,-51.8,15.367077063383494,44.64204286365709,112,44.5,18.5,108,25.170998632010942,6.5
56090,0,0.17037103221798106,0.2618429323066583,0.4083140626180405,2.5621369168676678,3.43485218447141,40865,397,7,1,2.7,0,Autre,4,44.67,56,0,90.7,21770,6535,63,-5.3,15.087987758224944,45.26396327467483,105,48.4,19.3,269,23.182861514919665,8.4
56091,0,0,1.9464108114951382,11.712833298744444,3.4615079794951757,17.164419442240554,12280,133,5,1,9.1,0,Autre,5,4.48,56,0,73.3,20790,2511,22,-60.4,13.18199920350458,38.94862604540024,154,39.4,8.4,215,15.531660692951016,17.4
56092,0,1.9698184125806955,0,0.2679667881089851,3.37117574145497,5.60896094214465,13569,76,3,0,4,0,Autre,6,19.46,56,0,91,20780,829,31,5,13.751507840772014,50.06031363088058,94,36.6,24.1,29,16.646562123039807,12.5
56093,1,1.319753203904319,0.31628601883631846,0.17902988020011432,3.5206326515061415,5.35635409824822,10859,76,3,0,8.8,0,Autre,7,29.66,56,0,92.6,21520,719,43,-70.2,13.351877607788595,43.5326842837274,114,23.8,13.5,37,20.723226703755216,0
56094,0,0.05099067954108717,5.111687048051933,0.9123571147259526,2.8822861963287374,8.968068926217224,32841,173,1,0,2.4,0,Mer,6,39.56,56,0,89.4,23840,6858,43,17.3,14.668999708369787,49.09594634004083,97,42.2,14.7,421,25.823855351414405,6.8
56096,0,0.3162925943798831,0.9981853977276999,0.19420878281892398,2.9284072043836082,4.448761496991694,9477,145,0,0,5.2,0,Mer,6,17.35,56,1,93.3,21610,2429,86,-44.8,12.350761630300536,50.0617538081515,95,43.5,15.8,120,25.854261012762453,3.3
56097,1,0.05509528201692821,3.6787423953731713,0.5941950357381349,2.6844182892337405,7.02254862744018,12054,152,1,0,5.8,0,Mer,5,22.34,56,1,92.4,22030,4013,23,104.5,12.609020682780962,47.57039621230999,101,44.1,14.8,230,29.23000249190132,9.5
56098,0,0.001963476775207367,1.921271280403798,1.579083232367913,2.1019931002183037,5.759710658196094,90670,1340,7,0,1.3,0,Mer,1,18.37,56,0,76.6,20640,22940,37,-29,16.55187445510026,44.43766346992153,107,61.1,17.2,1196,23.740191804707933,9.8
56099,0,0.5150327337338275,0.011071071540143704,0.1213494768573149,4.095208217239595,4.750531930486157,8939,13,1,0,30.9,0,Autre,7,22.27,56,0,77.8,15640,388,71,27.2,19.84536082474227,37.628865979381445,141,43.1,21.9,32,10.56701030927835,11.6
56100,0,1.0088271934965383,0.7966842245996801,0.5032423233190372,3.772806334159726,6.09545521846364,30504,90,1,0,18.7,0,Autre,7,85.4,56,0,84.2,19550,1708,64,-40.9,13.23185011709602,40.92505854800937,132,53.5,19,105,17.096018735362996,2.5
56101,0,0.22628040146643358,2.624531775933842,0.631748780619917,2.9191240112736514,6.420494557949667,48953,444,4,0,3.3,0,Autre,6,109.08,56,0,89.7,22160,8047,33,-37.3,13.396296756555238,47.719647073443525,104,51.7,14.2,430,29.78749844662607,6.3
56102,0,0.8379330253907428,0.3156445230019431,0.21893203484437773,3.665948952402566,5.06840285557962,36044,114,0,0,12,1,Autre,6,96.29,56,0,87.9,20410,2148,37,-51.6,14.199255121042832,45.2513966480447,116,45.9,12.7,102,16.75977653631285,4.7
56103,0,0.3893872798879948,0,0.06191619430810896,3.6057128413822745,4.119078443160848,4436,21,1,0,16.9,1,Autre,6,7.72,56,0,95.6,20640,296,72,8,12.837837837837837,43.58108108108108,126,37.3,11.1,9,31.756756756756754,9.2
56104,0,0.1720954845800891,0.01515562368784618,0.11660656166998194,2.868411084016681,3.2155223103931925,7560,68,3,0,5.1,0,Autre,6,18.3,56,0,88.7,20930,804,77,-51.7,12.189054726368159,44.02985074626866,132,31.7,40.9,22,38.18407960199005,8.9
56105,0,0.6344100953624471,5.203171222317292,1.9577673039968395,3.334142674187582,11.136277897972137,14217,36,1,0,19.8,0,Autre,6,29.42,56,0,91.4,19000,1138,33,22.9,16.783831282952548,41.65202108963093,117,38.7,13.1,61,11.599297012302284,3.1
56106,0,0.09198957603332672,0.10547242929492096,2.039006777071677,6.3025094079936625,8.584916511693361,2660,26,0,0,54.4,0,Mer,6,3.93,56,0,90.1,28810,869,37,-39.6,15.995397008055237,31.875719217491373,204,41.3,24.1,87,63.63636363636363,13.9
56107,0,0,0.06827897649439185,1.0516555396802334,3.512906661955317,4.646169386006733,18625,516,1,0,20,0,Mer,4,7.27,56,0,85.4,28600,8277,31,-22.9,15.754500422858522,35.32680923039749,170,52.4,15.9,668,25.854778301316898,4.6
56108,0,0.172912867868504,0.003605331763238303,0.08452755243045201,3.1614488840353006,3.422494636097495,6747,51,0,0,6.3,0,Autre,5,17.02,56,0,96.2,21130,1081,74,-34.5,12.488436632747456,49.953746530989825,95,53.1,15.1,53,16.558741905642922,9.2
56109,0,0.2595709095485307,8.371888660366109,0.6157492191871169,2.778881256399108,12.054189109296068,8475,55,0,0,8.5,0,Autre,5,10.76,56,0,94.5,22660,1177,12,-34.1,11.129991503823279,50.89209855564996,98,56.8,20.4,49,26.423109600679695,9.7
56110,0,1.0853891278823546,0.7903224330895443,0.36625393503052295,3.862825230265167,6.119957490422864,15001,21,1,0,21,0,Autre,6,38.43,56,0,75.3,19530,844,48,25.3,16.113744075829384,38.74407582938388,143,40.6,18.9,53,9.834123222748815,6.2
56111,0,0.4255994739733265,0.044183819695929244,0.155325121203878,3.7279928976248793,4.372334603962976,12061,112,0,0,24,0,Autre,6,25.15,56,0,86.9,21110,1311,37,44.6,16.247139588100687,42.5629290617849,127,57.8,27.3,55,13.424866514111367,11.1
56112,0,1.712581854950598,0.27922327029683897,0.3301409914459677,3.562771476307703,5.899998153325035,9533,150,1,0,22.3,0,Autre,7,16.96,56,0,84.8,21420,740,33,-55.3,12.972972972972974,45.94594594594595,113,43.8,10,50,14.72972972972973,10.2
56113,0,0.43980816823115626,0.004132801324071277,0.30334039064685187,3.1616170717282097,3.9088984319302895,12281,25,1,0,12.2,1,Autre,6,23.91,56,0,88.7,20830,903,38,694,16.057585825027683,38.9811738648948,141,44.9,9.8,41,44.40753045404208,11.2
56114,0,0.006284745302586988,0.08241440610905608,0.31989455967853875,6.0124498978674685,6.459816574120938,6666,2,0,0,67.9,0,Mer,6,20.55,56,0,77.3,22600,962,47,-84.5,12.474012474012476,41.58004158004158,135,34.9,22.4,76,9.45945945945946,18.2
56115,0,0.12197368585751507,0.03965401140465077,0.21757156864513172,2.9894146243787745,3.3823756669793434,6100,37,1,0,1.9,0,Autre,5,14.06,56,0,96.1,22990,1742,54,39.8,11.882893226176808,52.52583237657864,86,61.6,19.3,88,23.88059701492537,5.2
56116,0,0.10685133090831922,0.13486937703347732,0.6760346660344443,6.117520935214941,7.059104784284103,4605,137,1,0,59,0,Mer,6,10.99,56,0,77,24530,1545,83,-26.5,14.433656957928804,33.915857605178,186,44.7,9.5,147,24.336569579288025,9.9
56117,0,0,3.1852980157368482,1.9597844498987274,2.9693623517509713,8.138738660518145,19410,127,2,0,1.7,0,Autre,3,4.86,56,0,84.2,20810,4578,74,-98.7,15.83660987330712,46.00262123197903,105,66.4,13.9,317,22.018348623853214,9.6
56118,0,0,0.036540687620930296,0.31923689162589836,2.557249272733562,2.9356875936503473,8121,363,0,0,7.8,0,Mer,4,3.58,56,0,72.2,22750,4056,22,35.9,17.036489151873766,40.976331360946745,125,43.2,14.7,238,20.43885601577909,10.3
56119,1,0.10819261282878384,2.6701606960583146,0.31615972533038544,3.410054155119629,6.5095894093524285,17923,218,1,0,14.6,0,Mer,6,39.97,56,0,90.4,22940,3486,33,-56.5,13.826735513482502,48.02065404475043,108,44.7,15.1,259,28.055077452667813,3.7
56120,0,0.5530425190783945,0.4242466850682273,0.37451386489516875,2.946687694571154,4.303804601663425,6557,65,1,0,2.1,0,Autre,5,19.46,56,0,93.5,22540,1919,71,-6.2,13.861386138613863,49.1401771756123,96,37.3,11.3,115,38.66597186034393,5.6
56121,0,0.0022328710751717785,0.39895260387982495,1.9726020356500147,2.233055968866476,4.641368109663767,121832,4057,42,1,3.4,0,Mer,1,17.48,56,1,71.5,20010,57412,33,5.7,19.69100536473211,44.00822127778165,98,66.1,18,4905,21.38403121298683,8.9
56122,0,0.6671193845093816,0.009661187421474074,0.15246224504055697,3.3902022723271577,4.231455255239804,21312,120,2,0,13.3,1,Autre,6,41.52,56,0,87.3,20510,1667,74,-15.3,13.1373725254949,44.631073785242954,120,39.9,14.3,70,17.636472705458907,9.4
56123,1,0.2688250322319679,0.18952175173141853,1.101165796175367,3.516374062272088,5.087835417563252,15049,145,2,0,10.3,0,Autre,5,36.18,56,1,87.7,20890,2198,46,-35.2,14.83166515013649,42.038216560509554,129,38.4,12.5,152,37.94358507734304,11.6
56124,1,0.004559165739018174,3.7162072838336773,1.833878327457788,3.5567033239123127,9.145120044644475,9101,198,2,0,6.2,0,Autre,5,5.81,56,0,80.1,22260,2483,31,-24.4,13.129279097865485,37.13250100684656,159,31.7,7.2,223,21.103503826016915,8.4
56125,0,0.34053222768624647,0.003249275818675889,0.1358043925680703,3.0983622106437743,3.6002044175437735,14381,159,3,0,4,0,Autre,6,38.45,56,0,92.7,22750,1840,71,79.6,13.31521739130435,47.391304347826086,111,58.4,9.3,75,20.97826086956522,2.1
56126,0,0.30606114844559734,1.9269346349881769,0.31661554094112043,3.1311675916785817,5.691960803830211,17920,40,0,0,13.1,0,Autre,5,33.84,56,0,90.5,21510,2468,71,413.6,12.884927066450565,46.353322528363044,108,64.6,15.2,145,23.095623987034035,8.8
